time,value_temp,value_hum,value_acid,value_PV,label
2023-05-03 19:30:00+00:00,12.1,59.0,7.2,0.7,0
2023-05-03 19:40:00+00:00,12.0,59.0,7.2,0.7,0
2023-05-03 19:50:00+00:00,11.9,60.0,7.2,0.6,0
2023-05-03 20:00:00+00:00,11.8,60.0,7.2,0.6,0
2023-05-03 20:10:00+00:00,11.8,55.0,7.2,0.6,0
2023-05-03 20:20:00+00:00,11.7,60.0,7.2,0.7,0
2023-05-03 20:30:00+00:00,11.6,60.0,7.2,0.7,0
2023-05-03 20:40:00+00:00,11.5,60.0,7.2,0.6,0
2023-05-03 20:50:00+00:00,11.5,59.0,7.2,0.6,0
2023-05-03 21:00:00+00:00,11.35,59.0,7.2,0.6499999999999999,0
2023-05-03 21:10:00+00:00,11.3,61.0,7.2,0.6,0
2023-05-03 21:20:00+00:00,11.2,61.0,7.2,0.6,0
2023-05-03 21:30:00+00:00,11.1,61.0,7.2,0.7,0
2023-05-03 21:40:00+00:00,11.1,62.0,7.2,0.7,0
2023-05-03 21:50:00+00:00,11.0,64.0,7.2,0.6,0
2023-05-03 22:00:00+00:00,10.9,62.0,7.2,0.7,0
2023-05-03 22:10:00+00:00,10.9,62.0,7.2,0.7,0
2023-05-03 22:20:00+00:00,10.8,62.0,7.2,0.6,0
2023-05-03 22:30:00+00:00,10.7,56.0,7.2,0.6,0
2023-05-03 22:40:00+00:00,10.6,56.0,7.2,0.5,0
2023-05-03 22:50:00+00:00,10.6,56.0,7.2,0.6,0
2023-05-03 23:00:00+00:00,10.5,56.0,7.2,0.6,0
2023-05-03 23:10:00+00:00,10.5,56.0,7.2,0.6,0
2023-05-03 23:20:00+00:00,10.5,56.0,7.2,0.6,0
2023-05-03 23:30:00+00:00,10.4,55.0,7.2,0.6,0
2023-05-03 23:40:00+00:00,10.3,55.0,7.2,0.6,0
2023-05-03 23:50:00+00:00,10.3,55.0,7.2,0.6,0
2023-05-04 00:00:00+00:00,10.2,55.0,7.2,0.6,0
2023-05-04 00:10:00+00:00,10.1,62.0,7.2,0.6,0
2023-05-04 00:20:00+00:00,10.1,60.0,7.2,0.7,0
2023-05-04 00:30:00+00:00,10.1,64.0,7.2,0.7,0
2023-05-04 00:40:00+00:00,10.0,65.0,7.2,0.6,0
2023-05-04 00:50:00+00:00,10.0,61.0,7.2,0.6,0
2023-05-04 01:00:00+00:00,9.9,58.0,7.2,0.7,0
2023-05-04 01:10:00+00:00,9.8,60.0,7.2,0.7,0
2023-05-04 01:20:00+00:00,9.8,59.0,7.2,0.6,0
2023-05-04 01:30:00+00:00,9.8,60.0,7.2,0.6,0
2023-05-04 01:40:00+00:00,9.7,60.0,7.2,0.7,0
2023-05-04 01:50:00+00:00,9.6,57.0,7.1,0.5,0
2023-05-04 02:00:00+00:00,9.6,57.0,7.1,0.7,0
2023-05-04 02:10:00+00:00,9.6,57.0,7.2,0.8,0
2023-05-04 02:20:00+00:00,9.5,57.0,7.1,1.1,0
2023-05-04 02:30:00+00:00,9.5,57.0,7.2,1.8,0
2023-05-04 02:40:00+00:00,9.4,56.0,7.2,2.8,0
2023-05-04 02:50:00+00:00,9.3,56.0,7.2,3.4,0
2023-05-04 03:00:00+00:00,9.3,56.0,7.2,3.7,0
2023-05-04 03:10:00+00:00,9.3,56.0,7.2,4.0,0
2023-05-04 03:20:00+00:00,9.2,56.0,7.2,4.0,0
2023-05-04 03:30:00+00:00,9.1,57.0,7.2,4.0,0
2023-05-04 03:40:00+00:00,9.1,57.0,7.2,4.0,0
2023-05-04 03:50:00+00:00,9.1,56.0,7.2,4.0,0
2023-05-04 04:00:00+00:00,9.1,57.0,7.1,4.0,0
2023-05-04 04:10:00+00:00,9.1,56.0,7.1,4.0,0
2023-05-04 04:20:00+00:00,9.1,56.0,7.2,4.0,0
2023-05-04 04:30:00+00:00,9.1,57.0,7.1,4.0,0
2023-05-04 04:40:00+00:00,9.1,56.0,7.0,4.0,0
2023-05-04 04:50:00+00:00,9.1,56.0,7.0,4.0,0
2023-05-04 05:00:00+00:00,9.1,58.0,6.9,4.0,0
2023-05-04 05:10:00+00:00,9.1,58.0,6.8,4.0,0
2023-05-04 05:20:00+00:00,9.1,59.0,6.7,4.0,0
