time,value_temp,value_hum,value_acid,value_PV,label
2023-08-09 16:35:35+00:00,16.2,0.0,7.6,4.1,good
2023-08-09 16:45:34+00:00,16.0,1.0,7.6,4.1,good
2023-08-09 16:55:34+00:00,13.6,1.0,7.6,4.1,error
2023-08-09 17:08:54+00:00,12.7,2.0,7.6,4.1,good
2023-08-09 17:28:54+00:00,12.8,2.0,7.7,4.1,error
2023-08-09 17:42:14+00:00,12.5,1.0,7.7,4.1,good
2023-08-09 17:52:14+00:00,12.8,2.0,7.7,4.1,good
2023-08-09 18:02:14+00:00,12.4,2.0,7.7,4.1,good
2023-08-09 18:12:14+00:00,12.2,2.0,7.6,4.1,good
2023-08-09 18:25:34+00:00,12.0,2.0,7.6,4.0,good
2023-08-09 18:35:34+00:00,12.0,2.0,7.6,3.9,good
2023-08-09 18:45:34+00:00,11.5,2.0,7.7,2.8,good
2023-08-09 18:58:53+00:00,11.5,2.0,7.6,1.9,good
2023-08-09 19:08:53+00:00,11.5,3.0,7.6,1.0,good
2023-08-09 19:18:53+00:00,11.4,2.0,7.6,0.6,good
2023-08-09 21:32:12+00:00,11.1,3.0,7.6,0.7,error
2023-08-09 23:12:12+00:00,10.8,3.0,7.6,0.5,error
2023-08-10 00:52:11+00:00,10.3,3.0,7.4,0.7,error
2023-08-10 02:32:10+00:00,11.0,3.0,7.4,0.5,error
2023-08-10 04:12:10+00:00,11.7,3.0,7.3,4.1,error
2023-08-10 04:18:50+00:00,12.0,3.0,7.3,4.1,good
2023-08-10 04:28:50+00:00,12.2,2.0,7.2,4.1,good
2023-08-10 04:38:49+00:00,12.5,3.0,7.3,4.1,good
2023-08-10 04:52:09+00:00,12.8,2.0,7.2,4.1,good
2023-08-10 05:02:09+00:00,13.0,2.0,7.2,4.1,good
2023-08-10 05:12:09+00:00,13.3,2.0,7.2,4.1,good
2023-08-10 05:25:29+00:00,13.3,3.0,7.2,4.1,good
2023-08-10 05:35:29+00:00,13.8,3.0,7.2,4.1,good
2023-08-10 05:45:29+00:00,13.8,2.0,7.2,4.1,good
2023-08-10 05:55:29+00:00,13.7,2.0,7.2,4.1,good
2023-08-10 06:08:49+00:00,13.8,2.0,7.2,4.1,good
2023-08-10 06:18:49+00:00,14.3,2.0,7.3,4.1,good
2023-08-10 06:28:49+00:00,15.0,2.0,7.3,4.1,good
2023-08-10 06:42:09+00:00,15.8,1.0,7.3,4.1,good
2023-08-10 06:52:08+00:00,17.3,1.0,7.3,4.1,error
2023-08-10 07:02:08+00:00,17.6,1.0,7.3,4.1,good
2023-08-10 07:15:28+00:00,16.0,1.0,7.2,4.1,error
2023-08-10 07:25:28+00:00,15.8,1.0,7.3,4.1,good
2023-08-10 07:35:28+00:00,16.5,1.0,7.4,4.1,good
2023-08-10 07:45:28+00:00,17.3,0.0,7.3,4.1,good
2023-08-10 07:58:48+00:00,20.5,0.0,7.5,3.9,error
2023-08-10 08:08:48+00:00,23.1,0.0,7.4,4.2,error
2023-08-10 08:18:48+00:00,23.9,0.0,7.3,4.2,good
2023-08-10 08:32:08+00:00,22.1,0.0,7.3,4.1,error
2023-08-10 08:42:08+00:00,22.4,0.0,7.3,5.5,good
2023-08-10 08:52:08+00:00,20.6,0.0,7.3,4.1,error
2023-08-10 09:05:28+00:00,18.8,0.0,7.3,4.1,error
2023-08-10 09:15:27+00:00,20.4,0.0,7.4,4.1,error
2023-08-10 09:25:27+00:00,19.5,0.0,7.4,4.1,good
2023-08-10 09:35:27+00:00,19.5,0.0,7.4,4.1,good
2023-08-10 09:48:47+00:00,18.7,0.0,7.4,4.1,good
2023-08-10 09:58:47+00:00,20.3,0.0,7.5,5.5,error
2023-08-10 10:08:47+00:00,18.3,0.0,7.4,4.1,error
2023-08-10 10:22:07+00:00,18.0,0.0,7.4,4.1,good
2023-08-10 10:32:07+00:00,15.7,0.0,7.4,4.1,error
2023-08-10 10:42:07+00:00,17.5,0.0,7.5,5.6,error
2023-08-10 10:55:27+00:00,18.3,0.0,7.5,4.1,good
2023-08-10 11:05:27+00:00,16.8,0.0,7.4,6.0,error
2023-08-10 11:15:27+00:00,20.0,0.0,7.5,6.1,error
2023-08-10 11:28:46+00:00,20.9,0.0,7.4,5.5,good
2023-08-10 11:38:46+00:00,19.6,0.0,7.4,4.1,good
2023-08-10 11:48:46+00:00,17.5,0.0,7.4,4.1,error
2023-08-10 11:58:46+00:00,18.4,0.0,7.5,4.1,good
2023-08-10 12:12:06+00:00,17.7,0.0,7.5,4.1,good
2023-08-10 12:22:06+00:00,16.9,0.0,7.5,4.1,good
2023-08-10 12:32:06+00:00,19.0,0.0,7.5,4.1,error
2023-08-10 12:45:26+00:00,19.2,0.0,7.5,3.9,good
2023-08-10 12:55:26+00:00,18.9,0.0,7.5,4.1,good
2023-08-10 13:05:26+00:00,18.0,0.0,7.5,4.1,good
2023-08-10 13:18:46+00:00,18.3,0.0,7.5,4.1,good
2023-08-10 13:28:46+00:00,18.2,0.0,7.5,4.1,good
2023-08-10 13:38:46+00:00,18.9,0.0,7.5,4.1,good
2023-08-10 13:48:45+00:00,18.4,0.0,7.5,4.1,good
2023-08-10 14:02:05+00:00,17.7,0.0,7.5,4.1,good
2023-08-10 14:12:05+00:00,18.6,0.0,7.5,4.1,good
2023-08-10 14:22:05+00:00,18.3,0.0,7.5,4.1,good
2023-08-10 14:35:25+00:00,18.0,0.0,7.5,4.1,good
2023-08-10 14:45:25+00:00,17.6,0.0,7.5,4.1,good
2023-08-10 14:55:25+00:00,18.0,0.0,7.5,4.1,good
2023-08-10 15:08:45+00:00,17.5,0.0,7.5,3.9,good
2023-08-10 15:18:45+00:00,17.3,0.0,7.5,4.1,good
2023-08-10 15:28:45+00:00,17.1,0.0,7.5,4.1,good
2023-08-10 15:42:05+00:00,17.3,0.0,7.5,4.1,good
2023-08-10 15:52:05+00:00,17.1,0.0,7.5,4.1,good
2023-08-10 16:02:04+00:00,16.9,6.0,7.3,4.6,good
2023-08-10 16:12:04+00:00,16.1,6.0,7.3,5.2,good
2023-08-10 16:25:25+00:00,15.8,7.0,7.2,5.3,good
2023-08-10 16:35:24+00:00,15.8,6.0,7.3,4.9,good
2023-08-10 16:45:24+00:00,15.5,6.0,7.2,4.7,good
2023-08-10 16:58:44+00:00,14.8,6.0,7.2,4.1,good
2023-08-10 17:08:44+00:00,14.6,6.0,7.2,4.7,good
2023-08-10 17:18:44+00:00,14.6,6.0,7.1,4.4,good
2023-08-10 17:32:04+00:00,14.3,7.0,7.0,4.2,good
2023-08-10 17:52:04+00:00,13.9,6.0,6.9,4.1,error
2023-08-10 18:02:04+00:00,13.8,7.0,6.9,4.2,good
2023-08-10 18:15:24+00:00,13.5,6.0,6.7,4.1,good
2023-08-10 18:25:24+00:00,13.2,7.0,6.7,3.9,good
2023-08-10 18:35:23+00:00,13.2,6.0,6.5,3.8,good
2023-08-10 18:48:43+00:00,13.1,7.0,6.2,2.8,good
2023-08-10 18:58:43+00:00,13.0,6.0,5.9,1.7,good
2023-08-10 19:08:43+00:00,12.8,6.0,5.8,0.9,good
2023-08-10 21:22:02+00:00,12.7,6.0,4.3,0.5,error
2023-08-10 23:02:02+00:00,11.0,7.0,3.5,0.7,error
2023-08-11 00:42:01+00:00,10.5,6.0,3.4,0.7,error
2023-08-11 02:22:00+00:00,11.7,7.0,3.4,0.7,error
2023-08-11 04:02:00+00:00,10.3,7.0,3.4,4.1,error
2023-08-11 04:08:39+00:00,10.6,6.0,3.4,4.1,good
2023-08-11 04:18:39+00:00,10.9,7.0,3.4,4.1,good
2023-08-11 04:28:39+00:00,11.2,7.0,3.4,4.1,good
2023-08-11 04:41:59+00:00,11.8,6.0,3.4,4.1,good
2023-08-11 04:51:59+00:00,12.3,7.0,3.4,4.1,good
2023-08-11 05:01:59+00:00,13.0,7.0,3.4,4.1,good
2023-08-11 05:15:19+00:00,13.5,6.0,3.4,4.1,good
2023-08-11 05:25:19+00:00,14.1,6.0,3.5,4.1,good
2023-08-11 05:35:19+00:00,14.8,6.0,3.8,4.1,good
2023-08-11 05:45:19+00:00,15.5,6.0,4.6,4.1,good
2023-08-11 05:58:39+00:00,19.7,6.0,5.6,2.5,error
2023-08-11 06:08:39+00:00,19.8,7.0,6.5,0.5,error
2023-08-11 08:01:58+00:00,19.8,5.0,6.9,4.1,error
2023-08-11 08:11:58+00:00,23.3,6.0,6.7,4.1,error
2023-08-11 08:21:58+00:00,23.8,5.0,6.7,4.2,good
2023-08-11 08:35:17+00:00,24.1,5.0,6.7,4.2,good
2023-08-11 08:45:17+00:00,22.6,5.0,6.6,4.1,error
2023-08-11 08:55:17+00:00,21.8,5.0,6.7,4.1,good
2023-08-11 09:05:17+00:00,18.0,6.0,6.3,4.1,error
2023-08-11 09:18:37+00:00,18.0,6.0,6.3,4.1,good
2023-08-11 09:28:37+00:00,16.5,6.0,6.5,4.1,error
2023-08-11 09:38:37+00:00,16.5,6.0,6.6,4.2,good
2023-08-11 09:51:57+00:00,16.5,7.0,6.7,5.7,good
2023-08-11 10:01:57+00:00,16.5,6.0,6.7,4.1,good
2023-08-11 10:11:57+00:00,16.5,7.0,6.7,6.2,good
2023-08-11 10:25:17+00:00,16.5,6.0,6.7,5.6,good
2023-08-11 10:35:17+00:00,16.5,6.0,6.7,6.3,good
2023-08-11 10:45:17+00:00,16.5,6.0,6.7,5.9,good
2023-08-11 10:55:17+00:00,16.5,6.0,6.6,6.3,good
2023-08-11 11:08:36+00:00,16.5,6.0,6.7,5.9,good
2023-08-11 11:18:36+00:00,16.5,7.0,6.7,6.2,good
2023-08-11 11:28:36+00:00,16.5,7.0,6.6,6.4,good
2023-08-11 11:41:56+00:00,16.5,7.0,6.6,6.3,good
2023-08-11 11:51:56+00:00,16.6,6.0,6.7,6.2,good
2023-08-11 12:01:56+00:00,16.6,6.0,6.6,5.9,good
2023-08-11 12:15:16+00:00,16.6,6.0,6.6,6.1,good
2023-08-11 12:25:16+00:00,16.6,6.0,6.6,5.8,good
2023-08-11 12:35:16+00:00,16.6,7.0,6.6,5.9,good
2023-08-11 12:48:36+00:00,16.6,6.0,6.6,6.2,good
2023-08-11 12:58:36+00:00,16.7,6.0,6.6,6.0,good
2023-08-11 13:08:36+00:00,16.7,6.0,6.6,6.0,good
2023-08-11 13:18:35+00:00,16.7,6.0,6.6,6.2,good
2023-08-11 13:31:55+00:00,16.8,6.0,6.6,6.1,good
2023-08-11 13:41:55+00:00,16.8,6.0,6.6,6.1,good
2023-08-11 13:51:55+00:00,16.9,6.0,6.6,6.2,good
2023-08-11 14:05:15+00:00,17.0,7.0,6.7,5.9,good
2023-08-11 14:15:15+00:00,17.0,7.0,6.6,5.9,good
2023-08-11 14:25:15+00:00,17.0,6.0,6.6,6.1,good
2023-08-11 14:48:35+00:00,17.0,7.0,6.6,6.0,error
2023-08-11 14:58:35+00:00,17.1,6.0,6.5,6.1,good
2023-08-11 15:08:35+00:00,17.1,6.0,6.5,6.0,good
2023-08-11 15:21:55+00:00,17.1,6.0,6.5,6.1,good
2023-08-11 15:31:54+00:00,17.1,7.0,6.5,6.1,good
2023-08-11 15:41:54+00:00,17.1,6.0,6.6,5.5,good
2023-08-11 15:55:14+00:00,17.2,6.0,6.6,6.2,good
2023-08-11 16:05:14+00:00,17.2,6.0,6.6,5.4,good
2023-08-11 16:15:14+00:00,17.2,6.0,6.5,6.3,good
2023-08-11 16:28:34+00:00,17.2,6.0,6.6,6.3,good
2023-08-11 16:38:34+00:00,17.2,6.0,6.6,6.1,good
2023-08-11 16:48:34+00:00,17.3,6.0,6.6,5.6,good
2023-08-11 17:01:54+00:00,17.3,6.0,6.5,6.0,good
2023-08-11 17:11:54+00:00,17.3,6.0,6.5,6.1,good
2023-08-11 17:21:54+00:00,17.3,7.0,6.5,4.1,good
2023-08-11 17:31:54+00:00,17.3,7.0,6.4,4.1,good
2023-08-11 17:45:14+00:00,17.3,6.0,6.4,4.1,good
2023-08-11 17:55:13+00:00,17.3,7.0,6.3,4.1,good
2023-08-11 18:05:13+00:00,17.3,7.0,6.3,4.1,good
2023-08-11 18:18:33+00:00,17.2,6.0,6.2,4.1,good
2023-08-11 18:28:33+00:00,17.2,6.0,6.2,4.1,good
2023-08-11 18:38:33+00:00,17.1,6.0,6.1,3.9,good
2023-08-11 18:51:53+00:00,17.1,6.0,6.1,3.6,good
2023-08-11 19:01:53+00:00,17.0,6.0,6.0,2.0,good
2023-08-11 19:11:53+00:00,17.0,7.0,6.0,1.2,good
2023-08-11 19:21:53+00:00,16.9,6.0,6.0,0.8,good
2023-08-11 21:35:12+00:00,16.4,7.0,5.8,0.6,error
2023-08-11 23:15:11+00:00,15.9,7.0,5.9,0.6,error
2023-08-12 00:55:11+00:00,15.5,7.0,5.7,0.6,error
2023-08-12 02:35:10+00:00,15.0,7.0,5.9,0.7,error
2023-08-12 04:15:10+00:00,15.0,7.0,6.1,4.1,error
2023-08-12 04:21:49+00:00,14.2,6.0,6.4,4.1,good
2023-08-12 04:31:49+00:00,14.7,6.0,6.4,4.1,good
2023-08-12 04:41:49+00:00,14.8,6.0,6.5,4.1,good
2023-08-12 04:55:09+00:00,14.8,7.0,6.6,4.1,good
2023-08-12 05:05:09+00:00,14.8,7.0,6.6,4.1,good
2023-08-12 05:15:09+00:00,14.8,7.0,6.7,4.1,good
2023-08-12 05:28:29+00:00,14.8,6.0,6.7,4.1,good
2023-08-12 05:38:29+00:00,14.9,7.0,6.7,4.1,good
2023-08-12 05:48:29+00:00,14.9,6.0,6.7,4.1,good
2023-08-12 06:01:49+00:00,14.9,7.0,6.8,4.1,good
2023-08-12 06:11:48+00:00,14.9,7.0,6.7,4.1,good
2023-08-12 06:21:48+00:00,15.0,7.0,6.8,4.1,good
2023-08-12 06:35:08+00:00,15.0,6.0,6.8,4.1,good
2023-08-12 06:45:08+00:00,15.0,7.0,6.8,4.1,good
2023-08-12 06:55:08+00:00,15.0,6.0,6.8,4.1,good
2023-08-12 07:05:08+00:00,15.0,6.0,6.8,4.1,good
2023-08-12 07:18:28+00:00,15.1,6.0,6.8,4.1,good
2023-08-12 07:28:28+00:00,15.1,7.0,6.8,4.1,good
2023-08-12 07:38:28+00:00,15.2,6.0,6.8,4.1,good
2023-08-12 07:51:48+00:00,15.3,6.0,6.8,4.1,good
2023-08-12 08:01:48+00:00,15.3,6.0,6.7,4.1,good
2023-08-12 08:11:48+00:00,15.3,6.0,6.7,4.1,good
2023-08-12 08:25:08+00:00,15.4,7.0,6.7,4.1,good
2023-08-12 08:35:07+00:00,15.5,6.0,6.7,5.3,good
2023-08-12 08:45:07+00:00,15.5,6.0,6.6,5.8,good
2023-08-12 08:55:07+00:00,15.6,6.0,6.6,6.2,good
2023-08-12 09:08:27+00:00,15.7,6.0,6.6,6.1,good
2023-08-12 09:18:27+00:00,15.8,6.0,6.5,6.2,good
2023-08-12 09:28:27+00:00,15.9,6.0,6.5,6.2,good
2023-08-12 09:41:47+00:00,16.0,6.0,6.5,6.2,good
2023-08-12 09:51:47+00:00,16.1,6.0,6.5,6.2,good
2023-08-12 10:01:47+00:00,16.1,6.0,6.5,6.2,good
2023-08-12 10:15:07+00:00,16.3,6.0,6.5,6.2,good
2023-08-12 10:25:07+00:00,16.4,6.0,6.4,6.2,good
2023-08-12 10:35:07+00:00,16.5,6.0,6.4,6.2,good
2023-08-12 10:45:06+00:00,16.5,7.0,6.4,6.1,good
2023-08-12 10:58:26+00:00,16.6,6.0,6.4,6.3,good
2023-08-12 11:08:26+00:00,16.7,6.0,6.4,6.2,good
2023-08-12 11:18:26+00:00,16.8,6.0,6.4,6.1,good
2023-08-12 11:31:46+00:00,16.9,6.0,6.4,6.2,good
2023-08-12 11:41:46+00:00,17.0,7.0,6.4,6.1,good
2023-08-12 11:51:46+00:00,17.1,6.0,6.4,6.2,good
2023-08-12 12:05:06+00:00,17.2,7.0,6.4,6.1,good
2023-08-12 12:15:06+00:00,17.3,6.0,6.4,6.1,good
2023-08-12 12:25:06+00:00,17.4,6.0,6.4,6.1,good
2023-08-12 12:38:26+00:00,17.5,6.0,6.3,6.1,good
2023-08-12 12:48:26+00:00,17.5,6.0,6.3,6.1,good
2023-08-12 12:58:26+00:00,17.6,6.0,6.3,6.0,good
2023-08-12 13:08:25+00:00,17.7,6.0,6.3,6.1,good
2023-08-12 13:21:45+00:00,17.8,6.0,6.3,6.1,good
2023-08-12 13:31:45+00:00,17.8,6.0,6.3,6.1,good
2023-08-12 13:41:45+00:00,17.8,6.0,6.3,6.1,good
2023-08-12 13:55:05+00:00,18.0,6.0,6.3,6.0,good
2023-08-12 14:05:05+00:00,18.1,6.0,6.3,6.0,good
2023-08-12 14:15:05+00:00,18.1,6.0,6.3,6.1,good
2023-08-12 14:28:25+00:00,18.3,6.0,6.2,6.1,good
2023-08-12 14:38:25+00:00,18.3,6.0,6.2,6.1,good
2023-08-12 14:48:25+00:00,18.4,6.0,6.2,6.0,good
2023-08-12 14:58:25+00:00,18.5,6.0,6.2,6.0,good
2023-08-12 15:11:45+00:00,18.5,6.0,6.2,6.1,good
2023-08-12 15:21:45+00:00,18.6,6.0,6.2,6.1,good
2023-08-12 15:31:44+00:00,18.6,6.0,6.1,4.8,good
2023-08-12 15:45:04+00:00,18.7,6.0,6.1,5.9,good
2023-08-12 15:55:04+00:00,18.7,6.0,6.1,6.0,good
2023-08-12 16:05:04+00:00,18.8,6.0,6.1,5.5,good
2023-08-12 16:18:24+00:00,18.8,6.0,6.1,4.1,good
2023-08-12 16:28:24+00:00,18.8,6.0,6.1,4.1,good
2023-08-12 16:38:24+00:00,18.9,6.0,6.1,4.1,good
2023-08-12 16:48:24+00:00,18.9,6.0,6.1,4.1,good
2023-08-12 17:01:44+00:00,18.9,6.0,6.1,4.1,good
2023-08-12 17:11:44+00:00,19.0,6.0,6.0,4.1,good
2023-08-12 17:21:44+00:00,19.0,6.0,6.0,4.1,good
2023-08-12 17:35:04+00:00,19.0,5.0,6.0,4.1,good
2023-08-12 17:45:04+00:00,19.0,6.0,6.0,4.1,good
2023-08-12 17:55:04+00:00,19.0,6.0,6.0,4.1,good
2023-08-12 18:08:24+00:00,19.0,6.0,6.0,4.1,good
2023-08-12 18:18:23+00:00,19.0,6.0,6.0,4.1,good
2023-08-12 18:28:23+00:00,19.0,6.0,5.9,4.0,good
2023-08-12 18:41:43+00:00,19.0,6.0,6.0,3.1,good
2023-08-12 18:51:43+00:00,19.0,5.0,6.0,1.7,good
2023-08-12 19:01:43+00:00,19.0,6.0,5.9,0.9,good
2023-08-12 20:41:42+00:00,18.8,7.0,6.0,0.6,error
2023-08-12 22:55:01+00:00,18.7,6.0,6.0,0.4,error
2023-08-13 00:35:01+00:00,18.5,6.0,6.1,0.6,error
2023-08-13 02:15:00+00:00,18.3,7.0,6.1,0.6,error
2023-08-13 03:55:00+00:00,18.0,6.0,6.0,4.1,error
2023-08-13 04:01:39+00:00,17.9,7.0,6.1,4.1,good
2023-08-13 04:11:39+00:00,17.9,6.0,6.1,4.1,good
2023-08-13 04:21:39+00:00,17.9,6.0,6.1,4.1,good
2023-08-13 04:31:39+00:00,17.9,7.0,6.1,4.1,good
2023-08-13 04:44:59+00:00,17.9,7.0,6.2,4.1,good
2023-08-13 04:54:59+00:00,17.9,7.0,6.2,4.1,good
2023-08-13 05:04:59+00:00,17.9,6.0,6.2,4.1,good
2023-08-13 05:18:19+00:00,17.9,7.0,6.2,4.1,good
2023-08-13 05:28:19+00:00,17.8,6.0,6.3,4.1,good
2023-08-13 05:38:19+00:00,17.8,7.0,6.3,4.1,good
