time,value_temp,value_hum,value_acid,value_PV,label
2023-06-27 18:57:54+00:00,19.6,25.0,3.4,4.1,good
2023-06-27 19:07:54+00:00,19.5,24.0,3.4,3.8,good
2023-06-27 19:21:14+00:00,19.5,24.0,3.4,3.6,good
2023-06-27 19:31:14+00:00,19.5,24.0,3.4,2.8,good
2023-06-27 19:41:14+00:00,19.5,24.0,3.4,2.2,good
2023-06-27 19:54:34+00:00,19.5,25.0,3.4,1.5,good
2023-06-27 20:04:34+00:00,19.5,26.0,3.4,1.0,good
2023-06-27 20:14:34+00:00,19.4,24.0,3.4,0.6,good
2023-06-27 22:27:53+00:00,19.2,23.0,3.4,0.6,error
2023-06-28 00:07:52+00:00,19.0,23.0,3.4,0.7,error
2023-06-28 01:47:52+00:00,18.8,22.0,3.4,0.8,error
2023-06-28 03:27:51+00:00,18.8,22.0,3.4,3.5,error
2023-06-28 03:31:11+00:00,18.8,22.0,3.4,4.1,good
2023-06-28 03:44:31+00:00,18.7,22.0,3.4,4.1,good
2023-06-28 03:54:31+00:00,18.8,22.0,3.4,4.1,good
2023-06-28 04:04:31+00:00,18.7,22.0,3.4,4.1,good
2023-06-28 04:17:51+00:00,18.8,22.0,3.3,4.1,good
2023-06-28 04:27:51+00:00,18.8,22.0,3.3,4.1,good
2023-06-28 04:37:50+00:00,18.8,22.0,3.4,4.1,good
2023-06-28 04:47:50+00:00,18.8,22.0,3.3,4.1,good
2023-06-28 05:01:10+00:00,18.8,22.0,3.3,4.1,good
2023-06-28 05:11:10+00:00,18.8,22.0,3.3,4.1,good
2023-06-28 05:21:10+00:00,18.8,22.0,3.3,4.1,good
2023-06-28 05:34:30+00:00,18.8,22.0,3.3,4.1,good
2023-06-28 05:44:30+00:00,18.8,22.0,3.3,4.1,good
2023-06-28 05:54:30+00:00,18.8,22.0,3.3,4.1,good
2023-06-28 06:07:50+00:00,18.8,22.0,3.3,4.1,good
2023-06-28 06:17:50+00:00,18.9,22.0,3.2,4.1,good
2023-06-28 06:27:50+00:00,18.9,22.0,3.3,4.2,good
2023-06-28 06:41:10+00:00,19.0,28.0,3.2,4.2,good
2023-06-28 06:51:10+00:00,19.0,21.0,3.2,4.1,good
2023-06-28 07:01:10+00:00,19.0,22.0,3.2,4.2,good
2023-06-28 07:11:09+00:00,19.1,21.0,3.2,4.1,good
2023-06-28 07:24:29+00:00,19.1,21.0,3.2,4.2,good
2023-06-28 07:34:29+00:00,19.2,20.0,3.1,4.1,good
2023-06-28 07:44:29+00:00,19.2,21.0,3.2,4.1,good
2023-06-28 07:57:49+00:00,19.3,21.0,3.2,4.1,good
2023-06-28 08:07:49+00:00,19.3,21.0,3.2,5.4,good
2023-06-28 08:17:49+00:00,19.4,21.0,3.1,4.1,good
2023-06-28 08:31:09+00:00,19.5,21.0,3.2,4.1,good
2023-06-28 08:41:09+00:00,19.5,20.0,3.2,4.1,good
2023-06-28 08:51:09+00:00,19.6,20.0,3.2,6.1,good
2023-06-28 09:01:09+00:00,19.7,19.0,3.1,5.4,good
2023-06-28 09:14:29+00:00,19.8,19.0,3.1,6.0,good
2023-06-28 09:24:29+00:00,19.9,19.0,3.1,6.0,good
2023-06-28 09:34:28+00:00,20.0,18.0,3.1,6.0,good
2023-06-28 09:47:49+00:00,20.1,18.0,3.1,6.1,good
2023-06-28 09:57:48+00:00,20.2,17.0,3.1,5.7,good
2023-06-28 10:07:48+00:00,20.3,17.0,3.1,5.9,good
2023-06-28 10:21:08+00:00,20.5,18.0,3.1,6.0,good
2023-06-28 10:31:08+00:00,20.6,19.0,3.1,5.9,good
2023-06-28 10:41:08+00:00,20.8,17.0,3.1,6.0,good
2023-06-28 10:51:08+00:00,20.9,16.0,3.1,5.9,good
2023-06-28 11:04:28+00:00,21.0,15.0,3.1,5.9,good
2023-06-28 11:14:28+00:00,21.1,15.0,3.1,5.9,good
2023-06-28 11:24:28+00:00,21.3,15.0,3.1,5.8,good
2023-06-28 11:37:48+00:00,21.5,14.0,3.1,5.7,good
2023-06-28 11:47:48+00:00,21.5,13.0,3.1,5.6,good
2023-06-28 11:57:48+00:00,21.6,13.0,3.1,5.5,good
2023-06-28 12:11:07+00:00,21.7,12.0,3.1,5.1,good
2023-06-28 12:21:07+00:00,21.8,12.0,3.1,4.5,good
2023-06-28 12:31:07+00:00,21.8,12.0,3.1,4.1,good
2023-06-28 12:44:27+00:00,21.8,12.0,3.2,4.1,good
2023-06-28 13:04:27+00:00,21.8,14.0,3.1,4.1,error
2023-06-28 13:14:27+00:00,21.7,14.0,3.2,4.1,good
2023-06-28 13:27:47+00:00,21.7,14.0,3.2,4.1,good
2023-06-28 13:37:47+00:00,21.7,14.0,3.2,4.1,good
2023-06-28 13:47:47+00:00,21.6,15.0,3.3,4.1,good
2023-06-28 14:01:07+00:00,21.6,15.0,3.3,4.1,good
2023-06-28 14:11:07+00:00,21.6,15.0,3.3,4.1,good
2023-06-28 14:21:07+00:00,21.5,15.0,3.3,4.1,good
2023-06-28 14:34:26+00:00,21.5,15.0,3.3,4.1,good
2023-06-28 14:44:26+00:00,21.4,16.0,3.3,4.1,good
2023-06-28 14:54:26+00:00,21.3,16.0,3.3,4.1,good
2023-06-28 15:04:26+00:00,21.3,15.0,3.3,4.1,good
2023-06-28 15:17:46+00:00,21.3,16.0,3.3,4.1,good
2023-06-28 15:27:46+00:00,21.2,16.0,3.3,4.1,good
2023-06-28 15:37:46+00:00,21.1,16.0,3.3,4.1,good
2023-06-28 15:51:06+00:00,21.1,16.0,3.3,4.1,good
2023-06-28 16:01:06+00:00,21.1,16.0,3.3,4.1,good
2023-06-28 16:11:06+00:00,21.0,17.0,3.3,4.1,good
2023-06-28 16:24:26+00:00,21.0,16.0,3.3,4.1,good
2023-06-28 16:34:26+00:00,20.9,16.0,3.3,4.1,good
2023-06-28 16:44:26+00:00,20.8,16.0,3.3,4.1,good
2023-06-28 16:54:26+00:00,20.8,16.0,3.3,4.1,good
2023-06-28 17:07:45+00:00,20.8,16.0,3.3,4.1,good
2023-06-28 17:17:45+00:00,20.7,16.0,3.3,4.1,good
2023-06-28 17:27:45+00:00,20.7,16.0,3.3,4.1,good
2023-06-28 17:41:05+00:00,20.6,17.0,3.3,4.1,good
2023-06-28 17:51:05+00:00,20.6,16.0,3.3,4.1,good
2023-06-28 18:01:05+00:00,20.6,17.0,3.3,4.1,good
2023-06-28 18:14:25+00:00,20.5,17.0,3.3,4.1,good
2023-06-28 18:24:25+00:00,20.5,17.0,3.3,4.1,good
2023-06-28 18:34:25+00:00,20.5,17.0,3.3,4.1,good
2023-06-28 18:47:45+00:00,20.5,17.0,3.3,4.1,good
2023-06-28 18:57:45+00:00,20.4,17.0,3.3,4.1,good
2023-06-28 19:07:45+00:00,20.4,17.0,3.3,3.9,good
2023-06-28 19:17:45+00:00,20.3,17.0,3.3,3.8,good
2023-06-28 19:31:04+00:00,20.3,17.0,3.3,3.3,good
2023-06-28 19:41:04+00:00,20.3,17.0,3.3,2.6,good
2023-06-28 19:51:04+00:00,20.3,17.0,3.4,1.7,good
2023-06-28 20:04:24+00:00,20.3,18.0,3.3,1.0,good
2023-06-28 20:14:24+00:00,20.2,23.0,3.4,0.8,good
2023-06-28 21:54:23+00:00,20.0,19.0,3.4,0.6,error
2023-06-29 00:07:43+00:00,19.7,26.0,3.4,0.6,error
2023-06-29 01:47:42+00:00,19.5,23.0,3.4,0.8,error
2023-06-29 03:27:42+00:00,19.3,25.0,3.4,4.1,error
2023-06-29 03:31:01+00:00,19.3,24.0,3.4,4.1,good
2023-06-29 03:41:01+00:00,19.3,24.0,3.3,4.1,good
2023-06-29 03:54:21+00:00,19.3,24.0,3.3,4.1,good
2023-06-29 04:04:21+00:00,19.2,24.0,3.3,4.1,good
2023-06-29 04:14:21+00:00,19.2,25.0,3.3,4.1,good
2023-06-29 04:27:41+00:00,19.2,28.0,3.3,4.1,good
2023-06-29 04:37:41+00:00,19.2,32.0,3.3,4.1,good
2023-06-29 04:47:41+00:00,19.2,37.0,3.3,4.1,good
2023-06-29 05:01:01+00:00,19.2,26.0,3.3,4.1,good
2023-06-29 05:11:00+00:00,19.3,24.0,3.3,4.1,good
2023-06-29 05:21:00+00:00,19.3,24.0,3.3,4.1,good
2023-06-29 05:31:00+00:00,19.3,24.0,3.3,4.1,good
2023-06-29 05:44:20+00:00,19.3,23.0,3.3,4.1,good
2023-06-29 05:54:20+00:00,19.3,24.0,3.3,4.1,good
2023-06-29 06:04:20+00:00,19.3,23.0,3.3,4.1,good
2023-06-29 06:17:40+00:00,19.3,23.0,3.3,4.1,good
2023-06-29 06:27:40+00:00,19.3,23.0,3.3,4.1,good
2023-06-29 06:37:40+00:00,19.4,23.0,3.3,4.1,good
2023-06-29 06:51:00+00:00,19.4,23.0,3.3,4.1,good
2023-06-29 07:01:00+00:00,19.4,21.0,3.2,4.1,good
2023-06-29 07:11:00+00:00,19.5,21.0,3.2,4.1,good
2023-06-29 07:21:00+00:00,19.5,21.0,3.2,4.1,good
2023-06-29 07:34:20+00:00,19.6,20.0,3.1,4.2,good
2023-06-29 07:44:19+00:00,19.7,19.0,3.1,4.1,good
2023-06-29 07:54:19+00:00,19.8,19.0,3.1,5.6,good
2023-06-29 08:07:39+00:00,19.8,18.0,3.1,5.8,good
2023-06-29 08:17:39+00:00,20.0,18.0,3.1,5.9,good
2023-06-29 08:27:39+00:00,20.0,17.0,3.1,5.9,good
2023-06-29 08:40:59+00:00,20.1,17.0,3.1,5.9,good
2023-06-29 08:50:59+00:00,20.3,16.0,3.1,5.9,good
2023-06-29 09:00:59+00:00,20.4,16.0,3.1,5.9,good
2023-06-29 09:10:59+00:00,20.5,16.0,3.1,5.9,good
2023-06-29 09:24:19+00:00,20.6,15.0,3.1,5.9,good
2023-06-29 09:34:19+00:00,20.8,14.0,3.1,5.9,good
2023-06-29 09:44:19+00:00,20.9,14.0,3.1,5.9,good
2023-06-29 09:57:39+00:00,21.0,14.0,3.1,5.9,good
2023-06-29 10:07:38+00:00,21.1,13.0,3.1,5.8,good
2023-06-29 10:17:38+00:00,21.3,12.0,3.1,5.9,good
2023-06-29 10:40:58+00:00,21.6,13.0,3.1,5.8,error
2023-06-29 10:50:58+00:00,21.8,12.0,3.1,5.7,good
2023-06-29 11:04:18+00:00,21.9,12.0,3.1,5.7,good
2023-06-29 11:14:18+00:00,22.0,11.0,3.1,5.5,good
2023-06-29 11:24:18+00:00,22.1,11.0,3.1,5.4,good
2023-06-29 11:34:18+00:00,22.3,11.0,3.1,5.2,good
2023-06-29 11:47:38+00:00,22.4,10.0,3.1,4.7,good
2023-06-29 11:57:38+00:00,22.5,10.0,3.1,4.1,good
2023-06-29 12:07:38+00:00,22.5,10.0,3.1,4.1,good
2023-06-29 12:20:58+00:00,22.6,10.0,3.1,4.1,good
2023-06-29 12:30:58+00:00,22.6,10.0,3.1,4.1,good
2023-06-29 12:40:57+00:00,22.6,10.0,3.1,4.1,good
2023-06-29 12:54:17+00:00,22.6,11.0,3.1,4.1,good
2023-06-29 13:04:17+00:00,22.6,12.0,3.1,4.1,good
2023-06-29 13:14:17+00:00,22.5,13.0,3.1,4.1,good
2023-06-29 13:24:17+00:00,22.5,13.0,3.2,4.1,good
2023-06-29 13:37:37+00:00,22.4,13.0,3.2,4.1,good
2023-06-29 13:47:37+00:00,22.3,14.0,3.2,4.1,good
2023-06-29 13:57:37+00:00,22.3,15.0,3.2,4.1,good
2023-06-29 14:10:57+00:00,22.3,15.0,3.3,4.1,good
2023-06-29 14:20:57+00:00,22.2,15.0,3.2,4.1,good
2023-06-29 14:30:57+00:00,22.1,16.0,3.2,4.1,good
2023-06-29 14:44:17+00:00,22.1,16.0,3.2,4.1,good
2023-06-29 14:54:17+00:00,22.0,18.0,3.2,4.1,good
2023-06-29 15:04:16+00:00,22.0,17.0,3.3,4.1,good
2023-06-29 15:14:16+00:00,21.9,17.0,3.2,4.1,good
2023-06-29 15:27:36+00:00,21.8,17.0,3.3,4.1,good
2023-06-29 15:37:36+00:00,21.8,17.0,3.2,4.1,good
2023-06-29 15:47:36+00:00,21.7,17.0,3.3,4.1,good
2023-06-29 16:00:56+00:00,21.6,17.0,3.3,4.1,good
2023-06-29 16:10:56+00:00,21.6,18.0,3.3,4.1,good
2023-06-29 16:20:56+00:00,21.6,18.0,3.3,4.1,good
2023-06-29 16:34:16+00:00,21.5,20.0,3.3,4.1,good
2023-06-29 16:44:16+00:00,21.5,18.0,3.3,4.1,good
2023-06-29 16:54:16+00:00,21.5,18.0,3.3,4.1,good
2023-06-29 17:07:36+00:00,21.4,17.0,3.3,4.1,good
